unit,x1,x2,freq,unit_covariate,latitude,longitude
3,4,2,117,1.7187333333333332,0.5664716039318591,0.9662698153406382
3,4,3,91,1.7187333333333332,0.5664716039318591,0.9662698153406382
3,4,4,15,1.7187333333333332,0.5664716039318591,0.9662698153406382
4,1,1,3507,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,1,2,2327,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,1,3,617,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,1,4,71,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,2,1,2269,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,2,2,2379,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,2,3,1046,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,2,4,128,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,3,1,679,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,3,2,978,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,3,3,568,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,3,4,90,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,4,1,62,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,4,2,139,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,4,3,117,1.7660666666666667,0.12796811619773507,0.8945660672616214
4,4,4,23,1.7660666666666667,0.12796811619773507,0.8945660672616214
5,1,1,3247,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,1,2,2257,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,1,3,663,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,1,4,52,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,2,1,2235,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,2,2,2461,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,2,3,1068,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,2,4,161,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,3,1,699,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,3,2,1073,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,3,3,614,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,3,4,108,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,4,1,72,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,4,2,141,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,4,3,120,1.8038666666666667,0.1618690062314272,0.2876056919340044
5,4,4,29,1.8038666666666667,0.1618690062314272,0.2876056919340044
6,1,1,3069,1.8336,0.9478273214772344,0.9414138230495155
6,1,2,2145,1.8336,0.9478273214772344,0.9414138230495155
6,1,3,681,1.8336,0.9478273214772344,0.9414138230495155
6,1,4,70,1.8336,0.9478273214772344,0.9414138230495155
6,2,1,2170,1.8336,0.9478273214772344,0.9414138230495155
6,2,2,2531,1.8336,0.9478273214772344,0.9414138230495155
6,2,3,1141,1.8336,0.9478273214772344,0.9414138230495155
6,2,4,161,1.8336,0.9478273214772344,0.9414138230495155
6,3,1,685,1.8336,0.9478273214772344,0.9414138230495155
6,3,2,1118,1.8336,0.9478273214772344,0.9414138230495155
6,3,3,677,1.8336,0.9478273214772344,0.9414138230495155
6,3,4,142,1.8336,0.9478273214772344,0.9414138230495155
6,4,1,80,1.8336,0.9478273214772344,0.9414138230495155
6,4,2,155,1.8336,0.9478273214772344,0.9414138230495155
6,4,3,135,1.8336,0.9478273214772344,0.9414138230495155
6,4,4,40,1.8336,0.9478273214772344,0.9414138230495155
7,1,1,2932,1.856,0.5472839132416993,0.7847806599456817
7,1,2,2189,1.856,0.5472839132416993,0.7847806599456817
7,1,3,691,1.856,0.5472839132416993,0.7847806599456817
7,1,4,64,1.856,0.5472839132416993,0.7847806599456817
7,2,1,2140,1.856,0.5472839132416993,0.7847806599456817
7,2,2,2512,1.856,0.5472839132416993,0.7847806599456817
7,2,3,1139,1.856,0.5472839132416993,0.7847806599456817
7,2,4,177,1.856,0.5472839132416993,0.7847806599456817
7,3,1,652,1.856,0.5472839132416993,0.7847806599456817
7,3,2,1231,1.856,0.5472839132416993,0.7847806599456817
7,3,3,709,1.856,0.5472839132416993,0.7847806599456817
7,3,4,150,1.856,0.5472839132416993,0.7847806599456817
7,4,1,72,1.856,0.5472839132416993,0.7847806599456817
7,4,2,165,1.856,0.5472839132416993,0.7847806599456817
7,4,3,139,1.856,0.5472839132416993,0.7847806599456817
7,4,4,38,1.856,0.5472839132416993,0.7847806599456817
8,1,1,2755,1.8737333333333333,0.8189472497906536,0.716663213679567
8,1,2,2122,1.8737333333333333,0.8189472497906536,0.716663213679567
8,1,3,702,1.8737333333333333,0.8189472497906536,0.716663213679567
8,1,4,75,1.8737333333333333,0.8189472497906536,0.716663213679567
8,2,1,2152,1.8737333333333333,0.8189472497906536,0.716663213679567
8,2,2,2479,1.8737333333333333,0.8189472497906536,0.716663213679567
8,2,3,1281,1.8737333333333333,0.8189472497906536,0.716663213679567
8,2,4,169,1.8737333333333333,0.8189472497906536,0.716663213679567
8,3,1,689,1.8737333333333333,0.8189472497906536,0.716663213679567
8,3,2,1208,1.8737333333333333,0.8189472497906536,0.716663213679567
8,3,3,781,1.8737333333333333,0.8189472497906536,0.716663213679567
8,3,4,149,1.8737333333333333,0.8189472497906536,0.716663213679567
8,4,1,60,1.8737333333333333,0.8189472497906536,0.716663213679567
8,4,2,179,1.8737333333333333,0.8189472497906536,0.716663213679567
8,4,3,158,1.8737333333333333,0.8189472497906536,0.716663213679567
8,4,4,41,1.8737333333333333,0.8189472497906536,0.716663213679567
9,1,1,2682,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,1,2,2092,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,1,3,768,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,1,4,58,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,2,1,2030,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,2,2,2555,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,2,3,1238,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,2,4,205,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,3,1,677,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,3,2,1260,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,3,3,733,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,3,4,162,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,4,1,87,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,4,2,234,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,4,3,173,1.8972666666666667,0.35026493249461055,0.1026561998296529
9,4,4,46,1.8972666666666667,0.35026493249461055,0.1026561998296529
10,1,1,2535,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,1,2,2086,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,1,3,723,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,1,4,67,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,2,1,2103,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,2,2,2521,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,2,3,1245,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,2,4,183,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,3,1,714,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,3,2,1302,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,3,3,833,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,3,4,182,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,4,1,79,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,4,2,187,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,4,3,185,1.9007333333333334,0.5198841749224812,0.43259931495413184
10,4,4,55,1.9007333333333334,0.5198841749224812,0.43259931495413184
11,1,1,2387,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,1,2,2007,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,1,3,759,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,1,4,85,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,2,1,2037,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,2,2,2612,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,2,3,1332,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,2,4,212,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,3,1,699,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,3,2,1278,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,3,3,830,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,3,4,169,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,4,1,83,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,4,2,241,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,4,3,207,1.9249333333333334,0.4618733166716993,0.2076982925646007
11,4,4,62,1.9249333333333334,0.4618733166716993,0.2076982925646007
12,1,1,2396,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,1,2,2064,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,1,3,693,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,1,4,75,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,2,1,1970,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,2,2,2613,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,2,3,1348,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,2,4,202,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,3,1,664,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,3,2,1312,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,3,3,906,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,3,4,200,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,4,1,72,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,4,2,234,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,4,3,189,1.9374666666666667,0.5789569846820086,0.4796852320432663
12,4,4,62,1.9374666666666667,0.5789569846820086,0.4796852320432663
13,1,1,2373,1.9455333333333333,0.754683906910941,0.6006348095834255
13,1,2,1973,1.9455333333333333,0.754683906910941,0.6006348095834255
13,1,3,670,1.9455333333333333,0.754683906910941,0.6006348095834255
13,1,4,99,1.9455333333333333,0.754683906910941,0.6006348095834255
13,2,1,1924,1.9455333333333333,0.754683906910941,0.6006348095834255
13,2,2,2698,1.9455333333333333,0.754683906910941,0.6006348095834255
13,2,3,1316,1.9455333333333333,0.754683906910941,0.6006348095834255
13,2,4,207,1.9455333333333333,0.754683906910941,0.6006348095834255
13,3,1,656,1.9455333333333333,0.754683906910941,0.6006348095834255
13,3,2,1350,1.9455333333333333,0.754683906910941,0.6006348095834255
13,3,3,922,1.9455333333333333,0.754683906910941,0.6006348095834255
13,3,4,232,1.9455333333333333,0.754683906910941,0.6006348095834255
13,4,1,75,1.9455333333333333,0.754683906910941,0.6006348095834255
13,4,2,207,1.9455333333333333,0.754683906910941,0.6006348095834255
13,4,3,221,1.9455333333333333,0.754683906910941,0.6006348095834255
13,4,4,77,1.9455333333333333,0.754683906910941,0.6006348095834255
14,1,1,2203,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,1,2,1915,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,1,3,716,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,1,4,97,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,2,1,1931,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,2,2,2685,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,2,3,1388,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,2,4,239,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,3,1,722,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,3,2,1344,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,3,3,972,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,3,4,215,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,4,1,73,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,4,2,207,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,4,3,224,1.9561333333333333,0.6048789629712701,0.01428543240763247
14,4,4,69,1.9561333333333333,0.6048789629712701,0.01428543240763247
15,1,1,2137,1.9772666666666667,0.513879316393286,0.38454611459746957
15,1,2,1916,1.9772666666666667,0.513879316393286,0.38454611459746957
15,1,3,733,1.9772666666666667,0.513879316393286,0.38454611459746957
15,1,4,86,1.9772666666666667,0.513879316393286,0.38454611459746957
15,2,1,1918,1.9772666666666667,0.513879316393286,0.38454611459746957
15,2,2,2708,1.9772666666666667,0.513879316393286,0.38454611459746957
15,2,3,1422,1.9772666666666667,0.513879316393286,0.38454611459746957
15,2,4,229,1.9772666666666667,0.513879316393286,0.38454611459746957
15,3,1,704,1.9772666666666667,0.513879316393286,0.38454611459746957
15,3,2,1362,1.9772666666666667,0.513879316393286,0.38454611459746957
15,3,3,930,1.9772666666666667,0.513879316393286,0.38454611459746957
15,3,4,235,1.9772666666666667,0.513879316393286,0.38454611459746957
15,4,1,79,1.9772666666666667,0.513879316393286,0.38454611459746957
15,4,2,236,1.9772666666666667,0.513879316393286,0.38454611459746957
15,4,3,237,1.9772666666666667,0.513879316393286,0.38454611459746957
15,4,4,68,1.9772666666666667,0.513879316393286,0.38454611459746957
16,1,1,2129,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,1,2,1844,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,1,3,697,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,1,4,79,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,2,1,1891,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,2,2,2607,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,2,3,1431,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,2,4,232,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,3,1,733,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,3,2,1419,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,3,3,1029,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,3,4,237,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,4,1,96,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,4,2,252,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,4,3,236,1.9864666666666666,0.6229774670209736,0.7898785532452166
16,4,4,88,1.9864666666666666,0.6229774670209736,0.7898785532452166
17,1,1,2008,2.001733333333333,0.30762062314897776,0.5184287303127348
17,1,2,1896,2.001733333333333,0.30762062314897776,0.5184287303127348
17,1,3,681,2.001733333333333,0.30762062314897776,0.5184287303127348
17,1,4,87,2.001733333333333,0.30762062314897776,0.5184287303127348
17,2,1,1851,2.001733333333333,0.30762062314897776,0.5184287303127348
17,2,2,2721,2.001733333333333,0.30762062314897776,0.5184287303127348
17,2,3,1447,2.001733333333333,0.30762062314897776,0.5184287303127348
17,2,4,249,2.001733333333333,0.30762062314897776,0.5184287303127348
17,3,1,702,2.001733333333333,0.30762062314897776,0.5184287303127348
17,3,2,1461,2.001733333333333,0.30762062314897776,0.5184287303127348
17,3,3,975,2.001733333333333,0.30762062314897776,0.5184287303127348
17,3,4,258,2.001733333333333,0.30762062314897776,0.5184287303127348
17,4,1,88,2.001733333333333,0.30762062314897776,0.5184287303127348
17,4,2,243,2.001733333333333,0.30762062314897776,0.5184287303127348
17,4,3,246,2.001733333333333,0.30762062314897776,0.5184287303127348
17,4,4,87,2.001733333333333,0.30762062314897776,0.5184287303127348
18,1,1,1951,2.0192666666666668,0.160286714322865,0.7134323487989604
18,1,2,1844,2.0192666666666668,0.160286714322865,0.7134323487989604
18,1,3,701,2.0192666666666668,0.160286714322865,0.7134323487989604
18,1,4,94,2.0192666666666668,0.160286714322865,0.7134323487989604
18,2,1,1864,2.0192666666666668,0.160286714322865,0.7134323487989604
18,2,2,2666,2.0192666666666668,0.160286714322865,0.7134323487989604
18,2,3,1463,2.0192666666666668,0.160286714322865,0.7134323487989604
18,2,4,243,2.0192666666666668,0.160286714322865,0.7134323487989604
18,3,1,718,2.0192666666666668,0.160286714322865,0.7134323487989604
18,3,2,1445,2.0192666666666668,0.160286714322865,0.7134323487989604
18,3,3,1083,2.0192666666666668,0.160286714322865,0.7134323487989604
18,3,4,259,2.0192666666666668,0.160286714322865,0.7134323487989604
18,4,1,72,2.0192666666666668,0.160286714322865,0.7134323487989604
18,4,2,245,2.0192666666666668,0.160286714322865,0.7134323487989604
18,4,3,268,2.0192666666666668,0.160286714322865,0.7134323487989604
18,4,4,84,2.0192666666666668,0.160286714322865,0.7134323487989604
19,1,1,1927,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,1,2,1809,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,1,3,704,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,1,4,95,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,2,1,1833,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,2,2,2704,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,2,3,1484,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,2,4,286,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,3,1,700,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,3,2,1439,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,3,3,1060,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,3,4,272,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,4,1,86,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,4,2,259,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,4,3,266,2.0174666666666665,0.2249105537775904,0.18373375129885972
19,4,4,76,2.0174666666666665,0.2249105537775904,0.18373375129885972
20,1,1,1832,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,1,2,1815,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,1,3,706,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,1,4,84,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,2,1,1797,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,2,2,2689,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,2,3,1438,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,2,4,266,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,3,1,703,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,3,2,1459,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,3,3,1162,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,3,4,303,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,4,1,90,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,4,2,269,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,4,3,291,2.0402666666666667,0.3860809998586774,0.7810394493862987
20,4,4,96,2.0402666666666667,0.3860809998586774,0.7810394493862987
21,1,1,1830,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,1,2,1827,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,1,3,703,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,1,4,82,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,2,1,1835,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,2,2,2613,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,2,3,1485,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,2,4,276,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,3,1,704,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,3,2,1523,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,3,3,1106,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,3,4,268,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,4,1,80,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,4,2,291,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,4,3,271,2.0380666666666665,0.3466241939458996,0.6217002288904041
21,4,4,106,2.0380666666666665,0.3466241939458996,0.6217002288904041
22,1,1,1858,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,1,2,1756,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,1,3,645,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,1,4,100,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,2,1,1749,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,2,2,2705,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,2,3,1465,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,2,4,270,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,3,1,739,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,3,2,1515,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,3,3,1134,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,3,4,318,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,4,1,85,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,4,2,262,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,4,3,290,2.0489333333333333,0.5954642605502158,0.06709460262209177
22,4,4,109,2.0489333333333333,0.5954642605502158,0.06709460262209177
23,1,1,1810,2.0636,0.8133113896474242,0.2933205186855048
23,1,2,1766,2.0636,0.8133113896474242,0.2933205186855048
23,1,3,754,2.0636,0.8133113896474242,0.2933205186855048
23,1,4,113,2.0636,0.8133113896474242,0.2933205186855048
23,2,1,1665,2.0636,0.8133113896474242,0.2933205186855048
23,2,2,2667,2.0636,0.8133113896474242,0.2933205186855048
23,2,3,1513,2.0636,0.8133113896474242,0.2933205186855048
23,2,4,279,2.0636,0.8133113896474242,0.2933205186855048
23,3,1,690,2.0636,0.8133113896474242,0.2933205186855048
23,3,2,1523,2.0636,0.8133113896474242,0.2933205186855048
23,3,3,1148,2.0636,0.8133113896474242,0.2933205186855048
23,3,4,301,2.0636,0.8133113896474242,0.2933205186855048
23,4,1,92,2.0636,0.8133113896474242,0.2933205186855048
23,4,2,278,2.0636,0.8133113896474242,0.2933205186855048
23,4,3,300,2.0636,0.8133113896474242,0.2933205186855048
23,4,4,101,2.0636,0.8133113896474242,0.2933205186855048
24,1,1,1733,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,1,2,1681,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,1,3,721,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,1,4,105,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,2,1,1746,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,2,2,2638,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,2,3,1579,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,2,4,293,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,3,1,754,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,3,2,1489,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,3,3,1132,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,3,4,323,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,4,1,87,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,4,2,275,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,4,3,319,2.0689333333333333,0.8480244870297611,0.7296598793473095
24,4,4,125,2.0689333333333333,0.8480244870297611,0.7296598793473095
25,1,1,1685,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,1,2,1659,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,1,3,720,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,1,4,108,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,2,1,1693,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,2,2,2718,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,2,3,1533,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,2,4,298,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,3,1,661,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,3,2,1570,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,3,3,1205,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,3,4,286,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,4,1,87,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,4,2,312,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,4,3,339,2.0685333333333333,0.7968513099476695,0.7052203477360308
25,4,4,126,2.0685333333333333,0.7968513099476695,0.7052203477360308
26,1,1,1618,2.0782,0.155956031056121,3.0223745852708817e-4
26,1,2,1705,2.0782,0.155956031056121,3.0223745852708817e-4
26,1,3,685,2.0782,0.155956031056121,3.0223745852708817e-4
26,1,4,97,2.0782,0.155956031056121,3.0223745852708817e-4
