ID,y,x1,x2,unit,latitude,longitude,unit_covariate
2369211,2.181521327903324,4,4,158,0.6492796696256846,0.34780221758410335,2.787933333333333
2942706,3.0783258503394775,3,1,197,0.03634588327258825,0.8413605610840023,3.2459333333333333
1586819,9.410619913633377,3,4,106,0.15573072293773293,0.9242691865656525,2.5356666666666667
1308489,-0.69187164232724,2,4,88,0.12405958445742726,0.7186864006798714,2.437333333333333
2072993,-0.9550559450015343,4,2,139,0.9948636963963509,0.5001596636138856,2.6782666666666666
958579,-4.323151018930772,2,3,64,0.5154333373066038,0.8549108302686363,2.3379333333333334
2483254,4.975076271546115,1,2,166,0.7596463258378208,0.620607458986342,2.834
1658740,-6.126931953274876,2,2,111,0.5290029025636613,0.05703041469678283,2.5614666666666666
1256852,-6.358464169032451,1,2,84,0.7699050644878298,0.19522088882513344,2.4310666666666667
97265,-5.703336952193093,1,2,7,0.9973976537585258,0.6156566364225,1.8528
355468,-5.605107156110827,2,2,24,0.5952915868256241,0.646020594285801,2.0695333333333332
978431,-4.263182083839563,2,2,66,0.3649962421040982,0.781287934165448,2.3497333333333335
1904578,4.883731754029371,1,2,127,0.36697353958152235,0.5772127998061478,2.6238
2440054,1.9617295065444564,3,2,163,0.4391366771887988,0.9469184302724898,2.8295333333333335
361558,5.132142751377357,3,2,25,0.587869132636115,0.2074187898542732,2.0686
1747578,5.11321813832861,4,3,117,0.5156144343782216,0.56310677039437,2.5692
290068,-4.208826801931261,1,1,20,0.01800483139231801,0.30650998395867646,2.0398
1051290,6.184672182514803,3,1,71,0.19229936343617737,0.712465503718704,2.3552666666666666
2488977,-5.137951487101414,3,1,166,0.7596463258378208,0.620607458986342,2.834
2748247,8.409317573668815,1,2,184,0.5125041285064071,0.7662554092239588,2.994666666666667
1403196,0.0021716003923202276,2,2,94,0.5642943081911653,0.2316531410906464,2.4635333333333334
639710,-1.6806381643545376,2,2,43,0.6626891798805445,0.14027412561699748,2.218933333333333
683270,-1.4823982645350835,3,4,46,0.3272435844410211,0.9575115761253983,2.2398666666666665
51616,-3.9127855083219822,2,3,4,0.6382564851082861,0.8518639835529029,1.7712
1631278,-0.20166437064987108,3,2,109,0.7624356218148023,0.06383875804021955,2.5362
1483076,2.194940530024355,2,2,99,0.1677494766190648,0.429424203466624,2.4928
943590,2.2363186841750506,2,2,63,0.8676776578649879,0.6155323986895382,2.3224666666666667
2219353,6.257040197330935,3,3,148,0.09974361048080027,0.9017211040481925,2.7388
1516191,-2.583560053637182,2,4,102,0.2953395002987236,0.4794471519999206,2.5152
465298,4.311496387553225,1,1,32,0.34667924512177706,0.010977272177115083,2.1402
1703412,3.388565178923506,3,3,114,0.7471062089316547,0.8083473162259907,2.5762
2986221,1.8521241038061387,4,3,200,0.5734041666146368,0.024931645719334483,3.4528
878814,2.2637039745497765,2,1,59,0.23507427773438394,0.12727418658323586,2.2912
1206605,3.334195002777798,3,4,81,0.7524070481304079,0.5858785016462207,2.421
2475443,1.0406709732173636,2,3,166,0.7596463258378208,0.620607458986342,2.834
395121,0.7409558563076576,3,2,27,0.069135425379499793,0.734189088223502,2.0886
912430,-3.8508753052826794,1,1,61,0.747809839900583,0.696313493186608,2.3175333333333334
1715473,0.7439949536605304,2,1,115,0.8030550710391253,0.07942767045460641,2.5644
2214936,-8.113253608958827,1,1,148,0.09974361048080027,0.9017211040481925,2.7388
2697134,0.4483827088840746,3,2,180,0.9984805011190474,0.8643243012484163,2.9496000000000002
1664360,4.749483314754099,2,2,111,0.5290029025636613,0.05703041469678283,2.5614666666666666
1315768,-5.197752740931032,3,3,88,0.12405958445742726,0.7186864006798714,2.437333333333333
1687023,13.9911026383614,3,2,113,0.06370206014253199,0.29850119608454406,2.5519333333333334
41654,-12.299995353802663,1,3,3,0.4050021725706756,0.7989137372933328,1.7338
2826962,23.943662358230682,4,4,189,0.502533596009016,0.09971996629610658,3.061533333333333
2522148,11.420465249371633,3,3,169,0.7803290612064302,0.11187150236219168,2.8670666666666667
616913,0.6559391922763553,3,1,42,0.3795226700603962,0.9960389609914273,2.2065333333333332
173326,-0.1370982347391132,1,2,12,0.04869293817318976,0.9154318468645215,1.9412
2972417,-3.48402806740381,3,4,199,0.5797511071432382,0.07498628902249038,3.3256
2702475,3.4061997575274816,2,3,181,0.7397944508120418,0.8791942351963371,2.9707333333333334
1300321,5.636320064240335,3,2,87,0.772058745380491,0.4766163711901754,2.4303333333333335
2958510,9.11923394364324,3,3,198,0.7643975210376084,0.19027710589580238,3.2683333333333335
1515804,0.8408305823032638,4,3,102,0.2953395002987236,0.4794471519999206,2.5152
2986074,2.2312762181221024,2,4,200,0.5734041666146368,0.024931645719334483,3.4528
2371505,5.077492223440997,4,3,159,0.6646296954713762,0.8201061878353357,2.7918
1070730,6.112531968833246,2,2,72,0.28598047816194594,0.6699174756649882,2.3651333333333335
1243000,-4.00499512330576,4,3,83,0.08474153443239629,0.3536894805729389,2.421
266727,-7.604243279680125,3,2,18,0.545182435773313,0.8969811170827597,2.0049333333333332
82983,-5.710633733819816,1,3,6,0.500616122270003,0.8653566518332809,1.8097333333333334
271345,-6.619735675919736,3,1,19,0.4320500404573977,0.17312129447236657,2.0245333333333333
2499782,-3.8006507285628626,4,3,167,0.43399766832590103,0.9513967612292618,2.848333333333333
1448667,-4.790499862552311,2,3,97,0.8993758093565702,0.6069006701000035,2.4786
2926234,18.03176943323295,4,4,196,0.18021016754209995,0.11401484254747629,3.1964
1061876,-1.184812325764156,2,3,71,0.19229936343617737,0.712465503718704,2.3552666666666666
1304830,6.804697448210298,2,3,87,0.772058745380491,0.4766163711901754,2.4303333333333335
2644371,5.16727431854714,2,3,177,0.028170500649139285,0.867310798028484,2.9188
130867,5.083222653274576,2,2,9,0.11331101693212986,0.0586366627831012,1.8954666666666666
2451484,-1.7992702016358646,4,2,164,0.6385587234981358,0.1257738855201751,2.8207333333333335
1523020,8.84446720553531,1,2,102,0.2953395002987236,0.4794471519999206,2.5152
997530,-4.202968621631299,3,2,67,0.881171183893457,0.4047825043089688,2.33
1831177,15.918793078715233,4,4,123,0.9540479539427906,0.5163798823487014,2.6064
2029341,-0.18667946023473458,4,3,136,0.1024000805336982,0.027383201755583286,2.6676
284013,-0.36653389612122167,2,2,19,0.4320500404573977,0.17312129447236657,2.0245333333333333
1840311,0.9290277062695154,2,3,123,0.9540479539427906,0.5163798823487014,2.6064
922719,-7.3176323640432,2,2,62,0.6290936465375125,0.614638177677989,2.3193333333333332
2882316,8.724182299053812,3,4,193,0.5582244079560041,0.9654516151640564,3.1268
1455366,-9.082448309093232,1,2,98,0.8474084686022252,0.6754605129826814,2.4894666666666665
1918511,-7.456367326402784,1,1,128,0.9869271041825414,0.5039634355343878,2.6439333333333335
2912469,1.5138243593351925,2,3,195,0.8558115863706917,0.5908631272614002,3.1655333333333333
113776,-9.71684252904732,2,1,8,0.5829757512547076,0.5050906580872834,1.8618666666666666
1790602,5.468061583319938,2,2,120,0.7198706984054297,0.9091185531578958,2.5871333333333335
1135104,-3.331265449747958,1,2,76,0.2764740667771548,0.10361047531478107,2.3912666666666667
1075560,1.440593578379689,2,3,72,0.28598047816194594,0.6699174756649882,2.3651333333333335
476691,-6.900681994377848,1,3,32,0.34667924512177706,0.010977272177115083,2.1402
2892258,9.54898153169096,3,3,193,0.5582244079560041,0.9654516151640564,3.1268
434874,11.707538083686314,1,1,29,0.3546006055548787,0.27529793116264045,2.1154
920179,-3.780270259005395,3,2,62,0.6290936465375125,0.614638177677989,2.3193333333333332
2392611,6.775099788782312,3,3,160,0.8484474325086921,0.9629993147682399,2.812
674751,9.014689533462722,3,3,45,0.5028496230952442,0.06202836730517447,2.2063333333333333
205306,-1.1295002355478805,2,1,14,0.14486761251464486,0.48783705895766616,1.962
2147710,15.230606028232392,2,1,144,0.9454962799791247,0.038058694219216704,2.7034
1909594,0.38199473142635165,2,3,128,0.9869271041825414,0.5039634355343878,2.6439333333333335
2042696,-6.5524995688645005,2,2,137,0.7556327502243221,0.1732664385344833,2.672
1214085,-10.962105117041455,1,1,81,0.7524070481304079,0.5858785016462207,2.421
846152,5.870016772117257,2,2,57,0.15552537748590112,0.1015829739626497,2.292466666666667
497625,0.7764429034324521,3,2,34,0.6628890775609761,0.948770995484665,2.1460666666666666
2138332,-1.1516515226765616,4,2,143,0.5682813166640699,0.6602317753713578,2.7047333333333334
960386,-4.967747837805672,3,3,65,0.567367019597441,0.278308178531006,2.3254
798997,-10.222017514197631,2,2,54,0.17602856387384236,0.3715947500895709,2.283533333333333
1813296,2.522000584208993,1,2,121,0.9688167108688504,0.4781222220044583,2.5940666666666665
1887224,1.4280033400897403,2,3,126,0.23190360120497644,0.8433207559864968,2.6202666666666667
544131,6.563026330620934,4,2,37,0.3916973997838795,0.9248544604051858,2.1698
1368717,7.172915109062956,3,4,92,0.5883444005157799,0.5571210668422282,2.4694666666666665
2854954,3.2707328274590597,2,3,191,0.9134388363454491,0.256276969332248,3.0846
505719,5.9544335199496095,1,3,34,0.6628890775609761,0.948770995484665,2.1460666666666666
722540,-2.056441136532966,2,3,49,0.9187909048050642,0.615780318621546,2.2494666666666667
2857107,8.03491727766608,4,4,191,0.9134388363454491,0.256276969332248,3.0846
2500924,-4.784175035007558,2,2,167,0.43399766832590103,0.9513967612292618,2.848333333333333
1702315,-2.1002993468927933,1,2,114,0.7471062089316547,0.8083473162259907,2.5762
2419783,-5.449462203671608,1,1,162,0.07346540922299027,0.9917405773885548,2.8122
2227009,4.971089866907419,4,3,149,0.009427954209968448,0.6056201735045761,2.7448
980128,-2.0463029678841202,4,1,66,0.3649962421040982,0.781287934165448,2.3497333333333335
1135976,-1.0711706518878898,4,3,76,0.2764740667771548,0.10361047531478107,2.3912666666666667
1414899,0.45029581250884076,3,1,95,0.51823569112457335,0.09368789871223271,2.474
1264156,6.066022247060403,3,4,85,0.9884493781719357,0.07651047082617879,2.4189333333333334
220482,3.270298058132353,2,3,15,0.21059867343865335,0.27053249650634825,1.9697333333333333
2180028,4.937880781379918,3,1,146,0.6390235137660056,0.6638483020942658,2.727333333333333
1868416,-1.302716169854853,2,1,125,0.10103559331037104,0.787656513042748,2.6161333333333334
2868676,-2.0815590861456004,2,3,192,0.24128312151879072,0.9793397157918662,3.1161333333333334
140889,0.5142892764726295,2,1,10,0.012277971720322967,0.39558200049214065,1.8979333333333333
421814,-3.4262747404662273,1,2,29,0.3546006055548787,0.27529793116264045,2.1154
1817793,-0.012701324671636871,4,2,122,0.703032202553004,0.09258707612752914,2.6002666666666667
1439186,-1.8584020650402615,3,1,96,0.3248445752542466,0.00695496192201972,2.4806666666666666
2768632,11.765352946516575,4,4,185,0.8777115100529045,0.9038623662199825,2.999
2240612,-5.060832261339643,1,4,150,0.6796480629127473,0.696463223779574,2.7454
2533247,-3.2085660751357614,3,4,169,0.7803290612064302,0.11187150236219168,2.8670666666666667
1426429,5.526367442221035,4,3,96,0.3248445752542466,0.00695496192201972,2.4806666666666666
1793331,-5.095662504108017,3,3,120,0.7198706984054297,0.9091185531578958,2.5871333333333335
1155832,5.74043249825345,3,3,78,0.17847991618327796,0.5395247898995876,2.397466666666667
1721801,1.1361777552444003,2,3,115,0.8030550710391253,0.07942767045460641,2.5644
958728,1.032163227730444,1,2,64,0.5154333373066038,0.8549108302686363,2.3379333333333334
369592,-6.495844644637666,3,1,25,0.587869132636115,0.2074187898542732,2.0686
42582,-13.82014515326408,1,1,3,0.4050021725706756,0.7989137372933328,1.7338
2288535,6.817973268862554,3,3,153,0.22893548314459622,0.47508448432199657,2.758
2806214,6.022097579094282,3,3,188,0.05945398285984993,0.002330772578716278,3.0446666666666666
648440,-5.850446751404433,3,2,44,0.651476655388251,0.94818628532812,2.2298
223953,0.9152327620397975,1,2,15,0.21059867343865335,0.27053249650634825,1.9697333333333333
2300094,3.25100579659307,3,2,154,0.9469600524753332,0.3262097304686904,2.761066666666667
731379,2.085059984720286,2,3,49,0.9187909048050642,0.615780318621546,2.2494666666666667
408108,0.030237867239526484,2,2,28,0.41954686236567795,0.29822543589398265,2.1102
2842773,1.2712652977969532,4,2,190,0.006274182349443436,0.8619723485317081,3.0766666666666667
2038652,8.59235612581325,3,4,136,0.1024000805336982,0.027383201755583286,2.6676
1001480,-10.667213063759807,2,1,67,0.881171183893457,0.4047825043089688,2.33
2427302,-4.277699991150659,2,3,162,0.07346540922299027,0.9917405773885548,2.8122
1334553,-2.097925771465565,3,3,89,0.09041345189325511,0.7493789626751095,2.4548666666666668
1935385,0.47384275854843294,3,1,130,0.4235712175723165,0.6115929514635354,2.643666666666667
2889738,-5.199798449719845,3,3,193,0.5582244079560041,0.9654516151640564,3.1268
2760151,2.74827775899911,3,3,185,0.8777115100529045,0.9038623662199825,2.999
1777502,0.21445103857356784,2,3,119,0.10938844317570329,0.09625228121876717,2.5832
2864408,-2.8130303928794054,4,2,191,0.9134388363454491,0.256276969332248,3.0846
1519871,2.0028601080822295,2,2,102,0.2953395002987236,0.4794471519999206,2.5152
78628,-0.043507134779235665,2,2,6,0.500616122270003,0.8653566518332809,1.8097333333333334
728017,-13.878373293921868,1,2,49,0.9187909048050642,0.615780318621546,2.2494666666666667
608641,-13.619482406511734,2,4,41,0.16245930781587958,0.5592367111239582,2.199133333333333
1443831,1.8631447286478189,2,3,97,0.8993758093565702,0.6069006701000035,2.4786
1430097,2.0514375560354337,1,1,96,0.3248445752542466,0.00695496192201972,2.4806666666666666
1827827,-4.894184328786676,3,2,122,0.703032202553004,0.09258707612752914,2.6002666666666667
2796396,-4.853350821136633,2,3,187,0.021447816397994757,0.2961957990191877,3.022
1932111,-3.9276114838996374,1,3,129,0.11707485094666481,0.8068110998719931,2.6361333333333334
1033015,-8.90090821340458,3,2,69,0.2575554670765996,0.9579827412962914,2.3613333333333335
1642622,-6.887455958445177,3,3,110,0.12327379267662764,0.5296416510827839,2.5292666666666666
787144,-10.101961405001825,2,3,53,0.6722863093018532,0.573966484516859,2.2643333333333335
1026177,1.1917714350098598,3,3,69,0.2575554670765996,0.9579827412962914,2.3613333333333335
1552638,-8.400323831129588,2,1,104,0.14026778400875628,0.9389656388666481,2.495
703351,12.00618502925263,3,3,47,0.07434263406321406,0.8568179802969098,2.2388666666666666
224884,0.7091173180920649,2,2,15,0.21059867343865335,0.27053249650634825,1.9697333333333333
2455360,-3.778598461890577,2,3,164,0.6385587234981358,0.1257738855201751,2.8207333333333335
2790639,-1.2908671386993622,1,2,187,0.021447816397994757,0.2961957990191877,3.022
37329,-6.813177058636361,1,1,3,0.4050021725706756,0.7989137372933328,1.7338
589931,0.6375534379906324,2,4,40,0.4542700855527073,0.3195612400304526,2.1912666666666665
37865,-3.6335558832211294,2,1,3,0.4050021725706756,0.7989137372933328,1.7338
835066,0.1643134391261456,1,2,56,0.588087112409994,0.5124929554294795,2.2912666666666666
768071,-7.303212637754085,3,2,52,0.1646534027531743,0.8546079006046057,2.2589333333333332
98220,-2.90913970632403,2,3,7,0.9973976537585258,0.6156566364225,1.8528
2741546,1.989819733215521,4,4,183,0.4725444735959172,0.8175450752023607,2.9812
1992007,2.508959496504941,3,3,133,0.5253039754461497,0.9833781064953655,2.6672
954728,-2.399449571627567,3,2,64,0.5154333373066038,0.8549108302686363,2.3379333333333334
2035041,-10.260599095221632,3,2,136,0.1024000805336982,0.027383201755583286,2.6676
1655099,1.5169008076522539,2,2,111,0.5290029025636613,0.05703041469678283,2.5614666666666666
59693,3.8769806211524003,1,1,4,0.6382564851082861,0.8518639835529029,1.7712
2267535,-9.108441122903407,1,4,152,0.053056521108374,0.1912053630221635,2.7576666666666667
2098482,-0.2143234859526406,2,2,140,0.37326649436727166,0.03657064982689917,2.684066666666667
1443857,-4.380235315699922,3,2,97,0.8993758093565702,0.6069006701000035,2.4786
2674276,2.001140677702117,4,3,179,0.8239478163886815,0.4264093404635787,2.9623333333333335
1505649,4.826735123999443,2,2,101,0.907773019047454,0.260707241948694,2.4992
1730192,-1.9746329825438833,3,1,116,0.9577523164916784,0.06164426519535482,2.5747333333333335
1485405,4.13755140312187,2,1,100,0.0680121835321188,0.12418892723508179,2.5098
1609123,3.418831551732226,3,1,108,0.13155588344670832,0.04593772976659238,2.5274
1941081,-8.97675908397297,3,3,130,0.4235712175723165,0.6115929514635354,2.643666666666667
2644121,-3.0846883390147966,2,3,177,0.028170500649139285,0.867310798028484,2.9188
1110870,-11.707025300899861,2,2,75,0.6013329562265426,0.5321521116420627,2.3831333333333333
1900444,-2.379695534560593,1,1,127,0.36697353958152235,0.5772127998061478,2.6238
1356622,1.0013377203514626,2,1,91,0.348317478550598,0.7873999350704253,2.4481333333333333
2437466,-7.693010990890217,2,2,163,0.4391366771887988,0.9469184302724898,2.8295333333333335
1320072,-1.967146087328814,1,1,89,0.09041345189325511,0.7493789626751095,2.4548666666666668
1328997,-8.025696663885315,1,1,89,0.09041345189325511,0.7493789626751095,2.4548666666666668
801668,-1.105824526362417,3,3,54,0.17602856387384236,0.3715947500895709,2.283533333333333
1497847,6.4037501634159835,3,3,100,0.0680121835321188,0.12418892723508179,2.5098
518270,-1.3613984955126508,1,1,35,0.30938912904821336,0.10848039528355002,2.1686
201963,3.0000515643369194,2,2,14,0.14486761251464486,0.48783705895766616,1.962
1642676,-5.978490153442636,2,2,110,0.12327379267662764,0.5296416510827839,2.5292666666666666
2919709,8.613361227157373,4,3,195,0.8558115863706917,0.5908631272614002,3.1655333333333333
1728509,2.87105839972702,4,3,116,0.9577523164916784,0.06164426519535482,2.5747333333333335
139962,-2.016300830162799,2,1,10,0.012277971720322967,0.39558200049214065,1.8979333333333333
2795863,17.083729713845507,3,4,187,0.021447816397994757,0.2961957990191877,3.022
1131015,4.964151357739829,3,4,76,0.2764740667771548,0.10361047531478107,2.3912666666666667
1250385,-4.261615093091066,4,3,84,0.7699050644878298,0.19522088882513344,2.4310666666666667
2641142,5.9241778617913825,4,3,177,0.028170500649139285,0.867310798028484,2.9188
2882254,0.8220823768717069,4,3,193,0.5582244079560041,0.9654516151640564,3.1268
2024125,1.42454708705441,4,3,135,0.6511855109129101,0.8757712745573372,2.6644666666666668
1962790,3.3006879160259004,4,4,131,0.018279672134667635,0.8095103595405817,2.6439333333333335
1085439,11.005660769003995,4,3,73,0.2215699516236782,0.5405254354700446,2.3663333333333334
1939268,-4.340072183689533,3,2,130,0.4235712175723165,0.6115929514635354,2.643666666666667
837610,1.8979219476341043,3,2,56,0.588087112409994,0.5124929554294795,2.2912666666666666
1815080,-4.880290575181829,4,3,122,0.703032202553004,0.09258707612752914,2.6002666666666667
311438,-1.4591043324269521,4,4,21,0.9162279386073351,0.6231415213551372,2.0592
452432,4.719364539628711,3,3,31,0.42245517182163894,0.4183106303680688,2.1222666666666665
205609,-10.13432653526127,2,1,14,0.14486761251464486,0.48783705895766616,1.962
1360468,0.5833400330250013,4,2,91,0.348317478550598,0.7873999350704253,2.4481333333333333
868849,10.055669832793132,2,2,58,0.5855439603328705,0.29315403080545366,2.3011333333333335
173075,-5.419889424885531,4,3,12,0.04869293817318976,0.9154318468645215,1.9412
74444,-4.3167239901070404,2,4,5,2.2353907115757465e-4,0.9736140486784279,1.7958
2358907,-0.2843522998960637,2,3,158,0.6492796696256846,0.34780221758410335,2.787933333333333
1627531,-1.6343482196015757,3,4,109,0.7624356218148023,0.06383875804021955,2.5362
1528479,-2.8097827802295416,3,3,102,0.2953395002987236,0.4794471519999206,2.5152
927336,-7.39425984794002,3,2,62,0.6290936465375125,0.614638177677989,2.3193333333333332
1266745,-6.588585718211014,2,1,85,0.9884493781719357,0.07651047082617879,2.4189333333333334
2140916,-0.9350237465509559,3,2,143,0.5682813166640699,0.6602317753713578,2.7047333333333334
60347,-10.40942709085342,1,1,5,2.2353907115757465e-4,0.9736140486784279,1.7958
820098,-0.7243840992683541,2,1,55,0.0925440532155335,0.7493324805982411,2.2764
1368212,3.4767419795792556,3,2,92,0.5883444005157799,0.5571210668422282,2.4694666666666665
2223005,0.6183765453114474,4,3,149,0.009427954209968448,0.6056201735045761,2.7448
1745035,4.601661309890035,3,3,117,0.5156144343782216,0.56310677039437,2.5692
148747,3.29135516885632,2,2,10,0.012277971720322967,0.39558200049214065,1.8979333333333333
513499,-4.089678409554314,2,2,35,0.30938912904821336,0.10848039528355002,2.1686
1974597,-6.161574113209768,2,3,132,0.9355564548168331,0.4764370040502399,2.6615333333333333
1907163,2.288146943535885,3,3,128,0.9869271041825414,0.5039634355343878,2.6439333333333335
2662924,-10.770919527057139,2,2,178,0.7103360323235393,0.4824860808439553,2.9408666666666665
2286242,9.773919167197402,3,3,153,0.22893548314459622,0.47508448432199657,2.758
